1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1448,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Lenalidomide,DB00480,DB00480,4c9822a75b067e7e9b548521f4c40a7aa62f6b12e480199afc343541eaf4c8f6,DB00480,DB00480,,,,,,,ECO:0007121,ECO:0007121,,,symptomatic therapeutic procedure,C,Low RBC count,HP:0001877,,https://clinicaltrials.gov/ct2/show/NCT01034592?cond=Diamond-Blackfan+anemia&rank=9,"6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1449,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Prednisolone,DB00635,DB00635,043baac45d888200eaf3bed073051fec986b55b3a7bcfeb4972235c2aa72c4b3,DB00635,DB00635,,,,,,,ECO:0000352,ECO:0000352,,,functional complementation of a genetically defective protein,B,Low Hb level,HP:0001903,,"https://www.ncbi.nlm.nih.gov/pubmed/27329125,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26758319?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/26305041,https://www.ncbi.nlm.nih.gov/pubmed/28883274","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1450,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Prednisolone,DB00635,DB00635,043baac45d888200eaf3bed073051fec986b55b3a7bcfeb4972235c2aa72c4b3,DB00635,DB00635,,,,,,,,,,,,,Low quality of life,HP:0025142*,,"https://www.ncbi.nlm.nih.gov/pubmed/27329125,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26758319?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/26305041,https://www.ncbi.nlm.nih.gov/pubmed/28883274","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1451,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Prednisolone,DB00635,DB00635,043baac45d888200eaf3bed073051fec986b55b3a7bcfeb4972235c2aa72c4b3,DB00635,DB00635,,,,,,,,,,,,,Abnormal apoptosis,NA,,"https://www.ncbi.nlm.nih.gov/pubmed/27329125,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26758319?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/26305041,https://www.ncbi.nlm.nih.gov/pubmed/28883274","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1452,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Prednisolone,DB00635,DB00635,043baac45d888200eaf3bed073051fec986b55b3a7bcfeb4972235c2aa72c4b3,DB00635,DB00635,,,,,,,,,,,,,Erythroid progenitor depletion,HP:0025034*,,"https://www.ncbi.nlm.nih.gov/pubmed/27329125,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26758319?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/26305041,https://www.ncbi.nlm.nih.gov/pubmed/28883274","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1453,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Prednisolone,DB00635,DB00635,043baac45d888200eaf3bed073051fec986b55b3a7bcfeb4972235c2aa72c4b3,DB00635,DB00635,,,,,,,,,,,,,Premature differentiation of erythroid cells,HP:0012130*,,"https://www.ncbi.nlm.nih.gov/pubmed/27329125,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26758319?dopt=Abstract,http://www.ncbi.nlm.nih.gov/pubmed/26305041?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/26305041,https://www.ncbi.nlm.nih.gov/pubmed/28883274","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1454,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Prednisone+Cyclosporine,DB00635+DB00091,DB00635 + DB00091,cff51f590b9aab5047fe4ecad59b94f622e16f1ea2615a4a8fd063f05a7c91a2,,,,,"DB00635,DB00091","DB00635,DB00091",,,ECO:0000352,ECO:0000352,,,combination therapeutic procedure+functional complementation of a genetically defective protein+functional complementation of a genetically defective protein by inhibition,B+B,Low Hb level,HP:0001903,,"https://www.ncbi.nlm.nih.gov/pubmed/27329125,https://www.ncbi.nlm.nih.gov/pubmed/3389144?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/2503027?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/1546717?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/10779036?dopt=Abstract","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1455,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Prednisone+Cyclosporine,DB00635+DB00091,DB00635 + DB00091,cff51f590b9aab5047fe4ecad59b94f622e16f1ea2615a4a8fd063f05a7c91a2,,,,,"DB00635,DB00091","DB00635,DB00091",,,,,,,,,Reticulocytopenia,HP:0001896,,"https://www.ncbi.nlm.nih.gov/pubmed/27329125,https://www.ncbi.nlm.nih.gov/pubmed/3389144?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/2503027?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/1546717?dopt=Abstract,https://www.ncbi.nlm.nih.gov/pubmed/10779036?dopt=Abstract","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1456,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Metoclopramide,DB01233,DB01233,8f4199ed3e9676670d7de1d9828519772dc66334e1bc8d3e042d2a8244732536,DB01233,DB01233,,,,,,,ECO:0000352,ECO:0000352,,,functional complementation of a genetically defective protein by stimulation,,Low Hb level,HP:0001903,,"https://www.ncbi.nlm.nih.gov/pubmed/15795909,https://www.ncbi.nlm.nih.gov/pubmed/12351372/,https://www.ncbi.nlm.nih.gov/pubmed/17921858/,https://www.ncbi.nlm.nih.gov/pubmed/24744655","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1457,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Metoclopramide,DB01233,DB01233,8f4199ed3e9676670d7de1d9828519772dc66334e1bc8d3e042d2a8244732536,DB01233,DB01233,,,,,,,,,,,,,Reduced hematocrit,HP:0031851,,"https://www.ncbi.nlm.nih.gov/pubmed/15795909,https://www.ncbi.nlm.nih.gov/pubmed/12351372/,https://www.ncbi.nlm.nih.gov/pubmed/17921858/,https://www.ncbi.nlm.nih.gov/pubmed/24744655","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1458,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Metoclopramide+prednisolone,DB01233+DB00635,DB01233 + DB00635,0996df2ba4f7c62ba3b541137288ab6cc941cc6d98ad430389e16780689c904c,,,,,"DB01233,DB00635","DB01233,DB00635",,,ECO:0000352,ECO:0000352,,,combination therapeutic procedure+functional complementation of a genetically defective protein by stimulation+functional complementation of a genetically defective protein,B+B,Low Hb level,HP:0001903,,https://www.ncbi.nlm.nih.gov/pubmed/24744655,"6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1459,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Eltrombopag,DB06210,DB06210,3b49c8d5051311812e28f412a50f7faf6bbdaef12a2d953de7528a2716de4042,DB06210,DB06210,,,,,,,ECO:0007121/ECO:0000352,"ECO:0007121,ECO:0000352",(c.356+3>C),,functional complementation of a genetically defective protein by stimulation,B,Low Hb level,HP:0001903,,"http://www.bloodjournal.org/content/128/22/2682,https://clinicaltrials.gov/ct2/show/NCT01328587,https://www.ncbi.nlm.nih.gov/pubmed/29684566","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1460,105650,,Number Sign,105650,DIAMOND-BLACKFAN ANEMIA 1; DBA1,"DBA;; BLACKFAN-DIAMOND SYNDROME; BDS;; ANEMIA, CONGENITAL HYPOPLASTIC, OF BLACKFAN AND DIAMOND;; ANEMIA, CONGENITAL ERYTHROID HYPOPLASTIC;; RED CELL APLASIA, PURE, HEREDITARY;; AREGENERATIVE ANEMIA, CHRONIC CONGENITAL;; ERYTHROGENESIS IMPERFECTA;; AASE-SMITH SYNDROME II;; AASE SYNDROME",,Diamond-Blackfan anemia,,"RPS19, RPL5,  RPS10, RPL11, RPL35A, RPS7,  RPS17, RPS24,  RPS26 and GATA1","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,and,GATA1",40S ribosomal protein S19,33ddf34bb8063b65a93a3ab96bd6dc178aa68e0b91eddb946532a60964f8bbfb,P39019,,P39019,,,Eltrombopag,DB06210,DB06210,3b49c8d5051311812e28f412a50f7faf6bbdaef12a2d953de7528a2716de4042,DB06210,DB06210,,,,,,,,,,,,,Thrombocytopenia,HP:0001873,,"http://www.bloodjournal.org/content/128/22/2682,https://clinicaltrials.gov/ct2/show/NCT01328587,https://www.ncbi.nlm.nih.gov/pubmed/29684566","6223,6125,6204,6135,6165,6201,6218,6229,6231,,2623","RPS19,RPL5,RPS10,RPL11,RPL35A,RPS7,RPS17,RPS24,RPS26,,GATA1",,"P39019,P46777,P46783,P62913,P18077,P62081,P08708,P62847,P62854,,P15976","K02966,K02932,K02947,K02868,K02917,K02993,K02962,K02974,K02976,,K09182",",,,,,,,,,,",,,,,,,,,,,,,,,
1461,258870,,Number Sign,258870,GYRATE ATROPHY OF CHOROID AND RETINA; GACR,HYPERORNITHINEMIA WITH GYRATE ATROPHY OF CHOROID AND RETINA; HOGA;; GYRATE ATROPHY;; ORNITHINE AMINOTRANSFERASE DEFICIENCY;; OAT DEFICIENCY;; ORNITHINE KETO ACID AMINOTRANSFERASE DEFICIENCY;; OKT DEFICIENCY;; ORNITHINE-DELTA-AMINOTRANSFERASE DEFICIENCY,,Gyrate atrophy of the choroid and retina,,OAT,OAT,ornithine aminotransferase,685069d34dbe34491c73897b0fbc7d0e546500b27c7359df3e2a812c866b0f61,2.6.1.13,2.6.1.13,,,,Vitamin B6,DB00165,DB00165,f14e66804487e2409da77d6bfcfab2bd9c0a270113e55ef5ea6a0ff8187b9952,DB00165,DB00165,,,,,,,ECO:0000352,ECO:0000352,,,activity modification of a genetically defective protein,A,High ornithine level,HP:0012026,,"https://www.ncbi.nlm.nih.gov/pubmed/29757052,https://www.ncbi.nlm.nih.gov/pubmed/17565677/,https://www.ncbi.nlm.nih.gov/pubmed/7028650/,https://www.ncbi.nlm.nih.gov/pubmed/24082780,https://www.ncbi.nlm.nih.gov/pubmed/29654911",4942,OAT,562,P04181,K00819,2.6.1.13,,,,,,,,,,,,,,,
1462,258870,,Number Sign,258870,GYRATE ATROPHY OF CHOROID AND RETINA; GACR,HYPERORNITHINEMIA WITH GYRATE ATROPHY OF CHOROID AND RETINA; HOGA;; GYRATE ATROPHY;; ORNITHINE AMINOTRANSFERASE DEFICIENCY;; OAT DEFICIENCY;; ORNITHINE KETO ACID AMINOTRANSFERASE DEFICIENCY;; OKT DEFICIENCY;; ORNITHINE-DELTA-AMINOTRANSFERASE DEFICIENCY,,Gyrate atrophy of the choroid and retina,,OAT,OAT,ornithine aminotransferase,685069d34dbe34491c73897b0fbc7d0e546500b27c7359df3e2a812c866b0f61,2.6.1.13,2.6.1.13,,,,Lysine supplementation,DB00123,DB00123,ddfbdace28c1f9f81f233925d671c7da70607547088b3a060bd544b81ef7e66d,DB00123,DB00123,,,,,,,ECO:0000352,ECO:0000352,,,symptomatic therapeutic procedure,C,High ornithine level,HP:0012026,,"https://www.ncbi.nlm.nih.gov/pubmed/11486915,https://www.ncbi.nlm.nih.gov/pubmed/11486915,https://www.ncbi.nlm.nih.gov/pubmed/10896280",4942,OAT,562,P04181,K00819,2.6.1.13,,,,,,,,,,,,,,,
1463,258870,,Number Sign,258870,GYRATE ATROPHY OF CHOROID AND RETINA; GACR,HYPERORNITHINEMIA WITH GYRATE ATROPHY OF CHOROID AND RETINA; HOGA;; GYRATE ATROPHY;; ORNITHINE AMINOTRANSFERASE DEFICIENCY;; OAT DEFICIENCY;; ORNITHINE KETO ACID AMINOTRANSFERASE DEFICIENCY;; OKT DEFICIENCY;; ORNITHINE-DELTA-AMINOTRANSFERASE DEFICIENCY,,Gyrate atrophy of the choroid and retina,,OAT,OAT,ornithine aminotransferase,685069d34dbe34491c73897b0fbc7d0e546500b27c7359df3e2a812c866b0f61,2.6.1.13,2.6.1.13,,,,Low protein intake(arginine-restricted diet)+pyridoxine,NA+DB00165,NA + DB00165,efd0250fbb1646fcd8fa463817628cb7e29b0735b7a6d66484f159fb51fd180f,,,,,"NA,DB00165",DB00165,,NA,ECO:0000352,ECO:0000352,,,combination therapeutic procedure+dietary exclusion+activity modification of a genetically defective protein,B+A,Cystoid macular edema,HP:0011505,,https://www.ncbi.nlm.nih.gov/pubmed/28388263?dopt=Abstract,4942,OAT,562,P04181,K00819,2.6.1.13,,,,,,,,,,,,,,1,
