1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
959,,,,,,,,,,,,,,,,,,,Dehydration,,HP:0001944,,,,,,,,,,,
960,104,,Glucose transporter type 1 deficiency syndrome ,"The currently established or investigated precision medicine treatments include the ketogenic diet in patients with GLUT1 deficiency. https://www.ncbi.nlm.nih.gov/pubmed/27781560/ https://www.ncbi.nlm.nih.gov/pubmed/22812641/ https://www.ncbi.nlm.nih.gov/pubmed/12029447?dopt=Abstract
Clinical exacerbation in Glut 1 DS could happen with certain AEDs based on their mechanism of action or effects on the Glut 1 transporter. Common AEDs known to inhibit the Glut 1 transporter in vitro, for example, 1) phenobarbital https://www.ncbi.nlm.nih.gov/pubmed/12029447?dopt=Abstract , 2) Valporate https://www.ncbi.nlm.nih.gov/pubmed/16149077?dopt=Abstract 3) Benzodiazepines https://www.ncbi.nlm.nih.gov/pubmed/12029447?dopt=Abstract are relatively contraindicated in Glut 1 DS. https://www.ncbi.nlm.nih.gov/pubmed/22812641/
In addition, combination therapy of KD and carbonic anhydrase inhibitors—for example, topiramate, zonisamide, and acetazolamide—may increase risk of non–anion gap metabolic acidosis and urolithiasis, and should be avoided if possible https://www.ncbi.nlm.nih.gov/pubmed/20466520?dopt=Abstract ",SLC2A1,glucose transporter protein type 1 (GLUT1),,UX007 (triheptanoin),,DB11677,ECO:0007121/ECO:0005542,,,,,Symptomatic (C),C,,seizures,,HP:0001250,https://clinicaltrials.gov/ct2/show/NCT01993186?cond=Glucose+transporter+type+1+deficiency+syndrome&rank=1,https://clinicaltrials.gov/ct2/show/NCT02960217?cond=Glucose+transporter+type+1+deficiency+syndrome&rank=2,https://clinicaltrials.gov/ct2/show/NCT02036853?cond=Glucose+transporter+type+1+deficiency+syndrome&rank=3,https://clinicaltrials.gov/ct2/show/NCT02000960?cond=Glucose+transporter+type+1+deficiency+syndrome&rank=5,https://www.ncbi.nlm.nih.gov/pubmed/29303961,https://clinicaltrials.gov/ct2/show/NCT02014883?cond=Glucose+transporter+type+1+deficiency+syndrome&rank=9,https://www.ncbi.nlm.nih.gov/pubmed/23196212/,ECO:0007121/ECO:0005542,,,
961,,,,,,,,,,,,,,,,,,,EEG with focal spike waves,,HP:0011197,,,,,,,,,,,
962,,,,,,,,,,,,,,,,,,,Nonepileptic paroxysmal abnormalities,,NA,,,,,,,,,,,
963,,,,,,,,,,,,,,,,,C,,Seizures ,,HP:0001250,https://www.ncbi.nlm.nih.gov/pubmed/22812641/,https://www.ncbi.nlm.nih.gov/pubmed/23196212/,https://www.ncbi.nlm.nih.gov/pubmed/22812641/,,,,,,,,
964,,,,,,,,,,,,,,,,,C,,movement disorders,,HP:0100022,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,Dyskinesia,,HP:0100660,,,http://medwiekurozwoj.pl/articles/2015-4-7.pdf,,,,,,,,
966,,,,,,,,AAV-GLUT1,,NA,ECO:0005542,,,,,Direct interaction ( Mechanistic A) ,A,, Abnormal CSF glucose levels ,,HP:0031884,,,https://www.ncbi.nlm.nih.gov/pubmed/29624790,,,,,,,,
967,,,,,,,,,,,,,,,,,,,Abnormal motor function,,HP:0004302,,,,,,,,,,,
968,,,,,,,,,,,,,,,,,,,Paroxysmal exertion-induced dyskinesia (Paroxysmal dyskinesia),,HP:0007166,,,,,,,,,,,
969,105,,Gitelman syndrome ,,SLC12A3 / CLCNKB,sodium chloride co-transporter/ chloride channel called ClC-Kb,P51801,Rofecoxib,The use of the drug is limited by its long-term cardiovascular adverse effects. https://www.ncbi.nlm.nih.gov/pubmed/12141411,DB00533,ECO:0000352,,,,,Symptomatic (C),C,,Refractory hypokalemia,,HP:0002900*,https://www.ncbi.nlm.nih.gov/pubmed/12141411,,,,https://www.sciencedirect.com/science/article/pii/S0085253816306020?via%3Dihub,,,,,,
970,,,,,,,,,,,,,,,,,,,Abnormally reduced levels of aldosterone ,,HP:0004319,,,,,,,,,,,
971,,,,,,,,,,,,,,,,,,,Abnormal serum renin level,,HP:0040084,,,,,,,,,,,
972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,,,,,,,Indometacin/Amiloride/Eplerenone+Potassium,"Indomethacin was the most effective but can cause gastrointestinal intolerance and decreased eGFR. Amiloride and eplerenone have similar but lower efficacies and increase sodium depletion. The benefit/risk ratio of each drug should be carefully evaluated for each patient.          https://www.ncbi.nlm.nih.gov/pubmed/25012174
Despite a documented effect on hypokalemia, indomethacin and other nonsteroidal anti-inflammatory drugs should be used with caution due to their short- and long-term gastrointestinal side effects and nephrotoxicity.https://www.ncbi.nlm.nih.gov/pubmed/28003083

",(DB00328/DB00594/DB00700)+DB00761,ECO:0000352,,,,,Symptomatic (C),C,,Refractory hypokalemia,,HP:0002900*,https://www.ncbi.nlm.nih.gov/pubmed/25012174,,https://clinicaltrials.gov/ct2/show/NCT01146197?cond=Gitelman+syndrome&rank=2,https://www.ncbi.nlm.nih.gov/pubmed/25012174,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5507263/,https://www.ncbi.nlm.nih.gov/pubmed/21503667/,https://www.ncbi.nlm.nih.gov/pubmed/28381550/,,,,
974,,,,,,,,Indometacin,,,,,,,,,,,developmental delay,,HP:0001263,https://www.ncbi.nlm.nih.gov/pubmed/25852896/,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5507263/,,,,,,,,
975,,,,,,,,,,,,,,,,,,,high plasma RAAS activity,,HP:0000847*,,,,,,,,,,,
976,,,,,,,,,,,,,,,,Symptomatic (C),C,,Abnormally reduced levels of aldosterone ,,HP:0004319,https://www.ncbi.nlm.nih.gov/pubmed/25012174,,,,,,,,,,
977,,,,,,,,,,,,,,,,Symptomatic (C),C,,Abnormal serum renin level,,HP:0040084,https://www.ncbi.nlm.nih.gov/pubmed/25012174,,,,,,,,,,
978,,,,,,,,Magnesium,,DB14513,ECO:0000352,,,,,Supportive (C),C,,hypomagnesemia,"In the presence of hypomagnesemia, magnesium supplementation should be considered first, because magnesium repletion will facilitate potassium repletion and reduce the risk of tetany and other complications",HP:0002917,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2518128/,,,,,,,,,,
979,,,,,,,,,,,,,,,,,,,chondrocalcinosis,,HP:0000934,,,,,,,,,,,
980,,,,,,,,Potassium chloride,,DB00761,ECO:0000352,,,,,Supportive (C),C,,hypokalemia,,HP:0002900,,,,,,,,,,,
981,106,,Gaucher disease ,,GBA ,beta-glucocerebrosidase,3.2.1.45,Taliglucerase alfa,,DB08876,ECO:0007121,,,,,Direct interaction ( Mechanistic A) ,A,,Hepatomegaly,,HP:0002240,https://clinicaltrials.gov/ct2/show/results/NCT01422187?cond=Gaucher+disease&draw=3&rank=23&sect=X01256#all,https://www.ncbi.nlm.nih.gov/pubmed/29471850,https://www.ncbi.nlm.nih.gov/pubmed/29388611,https://www.ncbi.nlm.nih.gov/pubmed/27839981,,,,,,,
982,,,,,,,,,,,,,,,,,,,Splenomegaly,,HP:0001744,https://www.ncbi.nlm.nih.gov/pubmed/28131618,,,https://www.ncbi.nlm.nih.gov/pubmed/27102949,https://www.ncbi.nlm.nih.gov/pubmed/27499018,,,,,,
983,,,,,,,,,,,,,,,,,,,thrombocytopenia,,HP:0001873,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,,low mean hemoglobin concentration ,,HP:0025547,,,,,,,,,,,
985,,,,,,,,,,,,,,,,,,,low bone marrow fat fraction value,,NA,,,https://www.ncbi.nlm.nih.gov/pubmed/30066229,,,,,,,,
986,,,,,,,,Imiglucérase (ISU302),,DB00053,ECO:0007121,,,,,Direct interaction ( Mechanistic A) ,A,,primary low heamoglobin level,,HP:0001903*,https://clinicaltrials.gov/ct2/show/results/NCT02770625?cond=Gaucher+disease&draw=3&rank=24&sect=X4301256#othr,,,,,,,,,,
987,,,,,,,,,,,,,,,,,,,thrombocytopenia,,HP:0001873,,,,,,,,,,,
988,,,,,,,,,,,,,,,,,,,splenomegaly,,HP:0001744,,,,,,,,,,,
989,,,,,,,,,,,,,,,,,,,Hepatomegaly,,HP:0002240,,,,,,,,,,,
990,,,,,,,,,,,,,,,,,,,high angiotensin- converting enzyme,,HP:0000841,,,,,,,,,,,
991,,,,,,,,,,,,,,,,,,,high  Chitotriosidase Level(Abnormality of lysosomal metabolism)*,,HP:0004356,,,,,,,,,,,
992,,,,,,,,,,,,,,,,,,,elevated Chemokine Ligand (CCL-18) Level [ng/mL],,NA,,,,,,,,,,,
993,,,,,,,,prGCD,,DB06667,ECO:0007121,,,,,Direct interaction ( Mechanistic A) ,A,Study is no longer available,Trial is no longer available ,,,https://clinicaltrials.gov/ct2/show/NCT00705939,,https://clinicaltrials.gov/ct2/show/NCT00962260?cond=Gaucher+disease&draw=4&rank=25,https://clinicaltrials.gov/ct2/show/results/NCT00376168?cond=Gaucher+disease&draw=5&rank=39&sect=X30156#evnt,,,,,,,
994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,,,,,,,Eliglustat tartrate,,DB09039,ECO:0007121,,,,,Functional interaction(Mechanistic B),B,,Low mean hemoglobin level ,,HP:0001903,https://clinicaltrials.gov/ct2/show/NCT01074944?cond=Gaucher+disease&draw=4&rank=26,https://www.ncbi.nlm.nih.gov/pubmed/20439622,,,,,,,,,
996,107,,Gaucher disease perinatal lethal ,,,,,,,,,,,,,,,,Thrombocytopenia,,HP:0001873,,,,,,,,,,,
997,,,,,,,,,,,,,,,,,,,Hepatomegaly,,HP:0002240,,,,,,,,,,,
998,,,,,,,,,,,,,,,,,,,Splenomegaly,,HP:0001744,,,,,,,,,,,
999,,,,,,,,,,,,,,,,,,,Low lumbar spine bone mineral density(bnormality of bone mineral density)*,,HP:0004348,,,,,,,,,,,
1000,108,,Gaucher disease type 1,,GBA ,beta-glucocerebrosidase,3.2.1.45,N-acetylcysteine,,DB06151 ,ECO:0007121,,,,,Symptomatic (C),C,,Oxidative stress,,HP:0025464,https://clinicaltrials.gov/ct2/show/NCT01427517,https://clinicaltrials.gov/ct2/show/NCT02583672?cond=Gaucher+disease&rank=9,,https://www.ncbi.nlm.nih.gov/pubmed/?term=N-acetylcysteine+in+treating+Gauchers,,,,,,,
1001,,,,,,,,,,,,,,,,,,,Low blood glutathione redox ratios,,MP:0012604*,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,,Inflammation,,HP:0012649,https://www.ncbi.nlm.nih.gov/pubmed/23860343,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,concentration of myo-inositol in brain,,HP:0025460,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,,concentration of TNF-alpha in plasma ,,HP:0011118*,,,,,,,,,,,
1005,,,,,,,,Elelyso ,,DB08876,ECO:0000352/ ECO:0007121,,,,,Direct interaction ( Mechanistic A) ,A,,Hepatomegaly,,HP:0002240,https://www.ncbi.nlm.nih.gov/pubmed/22916340,https://www.ncbi.nlm.nih.gov/pubmed/29471850,https://clinicaltrials.gov/ct2/show/NCT03021941?cond=Gaucher+disease&rank=7,,,,,,,,
1006,,,,,,,,,,,,,,,,,,,Splenomegaly,,HP:0001744,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,thrombocytopenia,,HP:0001873,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,anaemia,,HP:0001903,,,,,,,,,,,
1009,,,,,,,,Velaglucerase alfa,,DB06720,ECO:0007121,,,,,Direct interaction ( Mechanistic A) ,A,,changes in lumbar spine (LS),,HP:0100712,https://www.ncbi.nlm.nih.gov/pubmed/29503270,,https://clinicaltrials.gov/ct2/show/NCT00391625?cond=Gaucher+disease&draw=2&rank=14,https://clinicaltrials.gov/ct2/show/NCT02574286?cond=Gaucher+disease&draw=2&rank=15,https://www.ncbi.nlm.nih.gov/pubmed/25801797,,,,,,
1010,,,,,,,,,,,,,,,,,,,abnormality in bone mineral density ,,HP:0004348,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,anaemia,,HP:0001903,,,,,,,,,,,
1012,,,,,,,,,,,,,,,,,,,thrombocytopenia,,HP:0001873,,,,,,,,,,,
1013,,,,,,,,,,,,,,,,,,,hepatosplenomegaly,,HP:0001433,,,,,,,,,,,
1014,,,,,,,,,,,,,,,,,,,growth faliure,,HP:0001510,,,,,,,,,,,
1015,,,,,,,,,,,,,,,,,,,avascular osteonecrosis,,HP:0010885,https://www.ncbi.nlm.nih.gov/pubmed/29503270,,,,,,,,,,
1016,,,,,,,,,,,,,,,,,,,Bone pain,,HP:0002653,https://www.ncbi.nlm.nih.gov/pubmed/29503270,,,,,,,,,,
1017,,,,,,,,Ambroxol,The drug was used in a pilot study.,DB06742,ECO:0007121,,,,,Direct interaction (A) ,A,Suspended study,Anemia,,done,https://clinicaltrials.gov/ct2/show/NCT01463215?cond=Gaucher+disease&draw=2&rank=17,https://www.ncbi.nlm.nih.gov/pubmed/23085429,,,,,,,,,
1018,,,,,,,,,,,,,,,,,,,Splenomegaly,,HP:0001744,https://www.ncbi.nlm.nih.gov/pubmed/23085429,,,,,,,,,,
1019,,,,,,,,,,,,,,,,,,,Thrombocytpenia,,HP:0001873,https://www.ncbi.nlm.nih.gov/pubmed/23085429,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,Hepatomegaly,,HP:0002240,https://www.ncbi.nlm.nih.gov/pubmed/23085429,,,,,,,,,,
1021,,,,,,,,Miglustat (NB-DNJ)(OGT 918),,,ECO:0007121/ECO:0005542,,,,,Functional interaction(Mechanistic B),B,,Splenomegly,,HP:0001744,,,https://www.ncbi.nlm.nih.gov/pubmed/11227045,https://www.ncbi.nlm.nih.gov/pubmed/12064906,,https://www.ncbi.nlm.nih.gov/pubmed/15505381,https://www.ncbi.nlm.nih.gov/pubmed/15895716,,,,
1022,,,,,,,,,,,,,,,,,,,hepatomegly,,HP:0002240,,,https://www.ncbi.nlm.nih.gov/pubmed/16199246,https://www.ncbi.nlm.nih.gov/pubmed/16285070,,,,,,,
1023,,,,,,,,,,,,,,,,,,,High chitotriosidase level,,NA,,,,,,,,,,,
1024,109,,Gaucher disease type 2," By Knocking out RIPK3, we show that modulating the receptor-interacting protein kinase-3 (Ripk3) pathway markedly improves neurological and systemic disease in a mouse model of GD. https://www.ncbi.nlm.nih.gov/pubmed/24441827
Notably, Ripk3 deficiency substantially improved the clinical course of GD mice, with increased survival and motor coordination and salutary effects on cerebral as well as hepatic injury.",GBA ,beta-glucocerebrosidase,,Glucocerebrosidase+ gadolinium-diethylenetriamine penta-acetic acid ,The treatment was done via convection-enhanced delivery ,DB06667,ECO:0007121/ ECO:0000352,,,,,Direct interaction ( Mechanistic A) ERT,A,,No result is  added,,,https://www.ncbi.nlm.nih.gov/pubmed/18952590,,https://clinicaltrials.gov/ct2/show/NCT00244582?cond=Gaucher+disease+type+II&rank=2,https://www.ncbi.nlm.nih.gov/pubmed/24441827,https://www.ncbi.nlm.nih.gov/pubmed/18952590,https://www.ncbi.nlm.nih.gov/pubmed/7814809,,,,,
1025,,,,,,,,,,,,,,,,,,,,,done,,,https://link.springer.com/article/10.1007%2Fs11011-018-0236-1,,,,,,,,
1026,110,,Gaucher disease type 3 ,,GBA ,beta-glucocerebrosidase,,Miglustat (Substrate reduction therapy)+imiglucerase,,DB00419+DB00053,ECO:0007121,,,,,Functional interaction(Mechanistic B)+Direct interaction (Mechanistic A),B,,neuropathy,,HP:0009830,,,https://www.ncbi.nlm.nih.gov/pubmed/17433057,https://clinicaltrials.gov/ct2/show/NCT02520934?cond=Gaucher+disease&rank=2,,,,,,,
1027,,,,,,,,,,,,,,,,,,,generalized tonic-clonic seizures,,HP:0002069,,,,,,,,,,,
1028,,,,,,,,,,,,,,,,,,,speech impairment,,HP:0002167,,,,,,,,,,,
1029,,,,,,,,Eliglustat(Substrate reduction therapy),,DB09039,ECO:0007121,CYP2D6,,,,Functional interaction(Mechanistic B),B,,abnormal glucocerebroside level,,HP:0003656,,,https://www.ncbi.nlm.nih.gov/pubmed/29680197,https://www.ncbi.nlm.nih.gov/pubmed/30264864,http://clinicaltrials.gov/show/NCT00358150,https://www.ncbi.nlm.nih.gov/pubmed/30247105,https://www.ncbi.nlm.nih.gov/pubmed/29358012,,,,
1030,,,,,,,,,,,,,,,,,,,Hepatosplenomegaly ,,HP:0001433,,,https://www.ncbi.nlm.nih.gov/pubmed/28935503,,,,,,,,
1031,,,,,,,,,,,,,,,,,,,thrombocytopenia,,HP:0001873,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,,,,low mean hemoglobin concentration ,,HP:0025547,,,,,,,,,,,
1033,,,,,,,,velaglucerase alfa,,DB06720,ECO:0007121,,,,,Direct interaction ( Mechanistic A) ,A,,Decreased hemoglobin,,HP:0001903,,,https://clinicaltrials.gov/ct2/show/NCT03519646?cond=Gaucher+disease&draw=2&rank=18,https://clinicaltrials.gov/ct2/show/results/NCT01685216?cond=Gaucher+disease&draw=5&rank=35&sect=X01256#all,,,,,,,
1034,,,,,,,,,,,,,,,,,,,thrombocytopenia,,HP:0001873,,,,,,,,,,,
1035,,,,,,,,,,,,,,,,,,,High spleen volume,,HP:0001744,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,,high liver volume,,HP:0002240,,,,,,,,,,,
1037,111,,Gamma-cystathionase deficiency ,,CTH,cystathionine gamma-lyase,,pyridoxine,,DB00165,,,,,,Functional interaction(Mechanistic B),B,,Cystathioninemia,,HP:0003286,,,http://www.ncbi.nlm.nih.gov/pubmed/20584029?dopt=Abstract,,,,,,,,
1038,112,,Gamma aminobutyric acid transaminase deficiency,,ABAT,GABA-transaminase,,flumazenil,,DB01205,,,,,,Symptomatic (C),C,,unalertness,,HP:0002329,,,http://www.ncbi.nlm.nih.gov/pubmed/28411234?dopt=Abstract,http://n.neurology.org/content/88/20/1919.long,,,,,,,
1039,,,,,,,,,,,,,,,,,,,excessive adventitious movements,,HP:0100022*,,,,,,,,,,,
1040,,,,,,,,,,,,,,,,,,,hypersomnolence ,,HP:0100786,,,,,,,,,,,
1041,,,,,,,,rapamycin,,DB00877,,,,,,Symptomatic (C),C,,elevated CSF GHB levels,,NA,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4256671/,,,,,,,,
1042,,,,,,,,,,,,,,,,,,,oxidative stress,,HP:0025464,,,,,,,,,,,
1043,113,,Galactosialidosis ,,CTSA,protein/cathepsin A or PPCA/β-galactosidase/ neuraminidase,,ERT ,,,,,,,,Direct interaction ( Mechanistic A) ,A,,edematous,,HP:0000969,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5461780/,,,,,,,,
1044,,,,,,,,,,,,,,,,,,,infertility,,HP:0000789,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,,,,incoordination,,HP:0002311,,,,,,,,,,,
1046,,,,,,,,,,,,,,,,,,,gait abnormality,,HP:0001288,,,,,,,,,,,
1047,,,,,,,,N-octyl-4-epi-β-valienamine (NOEV),,,,"SpDEx7];/p.[Q49R;Y395C]/c.[478_480delTTC];[?]* no mutation was in the second all
",,,,Functional interaction(Mechanistic B),B,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/26259553,,,,,,,,
1048,114,,Galactokinase deficiency ,,GALK1,galactokinase 1,,NA,,,,,,,,,,,,,done,,,,,,,,,,,
1049,115,,Fumarase deficiency ,,FH,fumarase ,,NA,,,,,,,,,,,,,done,,,https://www.ncbi.nlm.nih.gov/pubmed/29052812,,,,,,,,
1050,116,253800,Fukuyama type muscular dystrophy ,,FKTN,fukutin,,antisense oligonucleotide,,NA,,,,,,Direct interaction ( Mechanistic A) ,A,,low dystrophin expression,,HP:0030098,,,https://www.sciencedirect.com/science/article/pii/S0098299716300437?via%3Dihub,https://www.sciencedirect.com/science/article/pii/S0098299716300437?via%3Dihub#bib0235,https://www.sciencedirect.com/science/article/pii/S0098299716300437?via%3Dihub#bib0410,,,,,,
1051,,,,,,,,,,,,,,,,,,,pathogenic exon trapping ,,NA,,,,,,,,,,,
1052,,,,,,,,(AAV)-mediated gene therapies,,NA,,,,,,Direct interaction ( Mechanistic A) ,A,,,,done,,,,,,,,,,,
1053,,,,,,,,Enzyme replacement therapy,,NA,,,,,,Direct interaction ( Mechanistic A) ,A,,,,done,,,,,,,,,,,
1054,,,,,,,,Corticosteroid,,DB00288,,,,,,Symptomatic (C),C,,muscle weakness ,,HP:0001324,,,,,,,,,,,
1055,,,,,,,,,,,,,,,,,,,muscle necrosis ,,HP:0003713,,,,,,,,,,,
1056,,,,,,,,,,,,,,,,,,,MUSCLE inflammation,,HP:0100614,,,,,,,,,,,
1057,117,,Fucosidosis,,FUCA1,a-L-fucosidase,,recombinant canine α-l-fucosidase enzyme,,NA,,,,,,Direct interaction ( Mechanistic A) ,A,,High level of fucosyl-linked oligosaccharide accumulation,,,,,https://www.ncbi.nlm.nih.gov/pubmed/21575633,https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&Cmd=Retrieve&list_uids=27491218&dopt=abstractplus,,,,,,,
1058,,,,,,,,,,,,,,,,,,,Neuronal vacuolation,,NA,,,,,,,,,,,
1059,,,,,,,,,,,,,,,,,,,pyramidal neuron loss,,HP:0002062*,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,astrocytosis,,MP:0003354,,,,,,,,,,,
1061,,,,,,,,,,,,,,,,,,,"microgliosis,",,HP:0100708,,,,,,,,,,,
1062,,,,,,,,,,,,,,,,,,,Purkinji cells apoptosis,,MP:0000880,,,,,,,,,,,
1063,,,,,,,,,,,,,,,,,,,"oligodendrocyte loss,",,HP:0100709,,,,,,,,,,,
1064,,,,,,,,,,,,,,,,,,,hypomyelination,,MP:0013438,,,,,,,,,,,
1065,,,,,,,,,,,,,,,,,,,lysosomal expansion in neurons of deep cortex,,HP:0004356*,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,,,,astrocytosis in cerebral cortex,,HP:0002446,,,,,,,,,,,
1067,,,,,,,,,,,,,,,,,,,abnormal lysosomal membrane associated protein-1 (LAMP-1) gene expression,,NA,,,,,,,,,,,
1068,,,,,,,,,,,,,,,,,,,abnormal neurololgical function,,HP:0000707,,,,,,,,,,,
1069,118,,"Fructose-1,6-bisphosphatase deficiency ",,FBP1,"Fructose-1,6-bisphosphatase 1",,Glucose,,,,,,,,Functional interaction( Mechanistic B),B,,Hypoglycemia,,HP:0001943,,,https://www.ncbi.nlm.nih.gov/pubmed?Db=pubmed&Cmd=Retrieve&list_uids=29390242&dopt=abstractplus,,,,,,,,
1070,119,,Fish-eye disease ,,LCAT,lecithin-cholesterol acyltransferase ,,statin,,DB00175,,,,,,Functional interaction( Mechanistic B),B,,decreased cholesterol absorption,,MP:0002647,,,https://www.ncbi.nlm.nih.gov/pubmed/24636184,https://www.sciencedirect.com/science/article/pii/S1933287413003401?via%3Dihub,https://www.ncbi.nlm.nih.gov/pubmed/24636183,,,,,,
1071,120,,Fatty acid hydroxylase-associated neurodegeneration ,,FA2H,fatty acid 2-hydroxylase,,baclofen,,DB00182,,,,,,Symptomatic (C),C,,dystonia,,HP:0001332,,,https://www.ncbi.nlm.nih.gov/books/NBK56080/,,,,,,,,
1072,,,,,,,,tizanidine,,DB00697,,,,,,Symptomatic (C),C,,spasticity,,HP:0001257,,,,,,,,,,,
1073,,,,,,,,dantrolene,,DB01219,,,,,,Symptomatic (C),C,,,,done,,,,,,,,,,,
1074,,,,,,,,botulinum toxin ,,DB00083,,,,,,Symptomatic (C),C,,abnormal muscular co-contraction,,NA,,,,,,,,,,,
1075,121,,Fatal infantile encephalomyopathy ,,OPA1,mitochondrial dynamin like GTPase ,,NA,,,,,,,,,,,,,done,,,,,,,,,,,
1076,122,,Farber's disease ,,ASAH1,acid ceramidase,3.5.1.23,human recombinant acid ceramidase/human ACDase-encoding lentivector,,NA,,,,,,Direct interaction ( Mechanistic A) ERT,A,,Delayed growth,,HP:0001510,,http://gopubmed.org/web/gopubmed/WEB01bjxi3f7aftyjI0I1I0,https://www.sciencedirect.com/science/article/pii/S2214647417300016?via%3Dihub,https://www.sciencedirect.com/science/article/pii/S0925443916303258?via%3Dihub,https://www.sciencedirect.com/science/article/pii/S0925443916300941?via%3Dihub,http://embomolmed.embopress.org/content/5/6/827.long,,,,,
1077,,,,,,,,,,,,,,,,,,,High cermaide level,,MP:0020582,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5338723/,,,,,,,,
1078,,,,,,,,,,,,,,,,,,,High intracellular cermaid level,,MP:0020582*,,,,,,,,,,,
1079,,,,,,,,,,,,,,,,,,,Abnormal spleen size,,HP:0001744,,,,,,,,,,,
1080,,,,,,,,,,,,,,,,,,,abnormal sphingosine level(Abnormality of lipid metabolism)*,,MP:0009587,,,,,,,,,,,
1081,,,,,,,,,,,,,,,,,,,high plasma MCP-1,,NA,,,,,,,,,,,
1082,,,,,,,,,,,,,,,,,,,High macrophage infiltration into tissues(Abnormal inflammatory response)*,,HP:0012647*,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,Abnormal tissue lipid profiles(Abnormality of lipid metabolism)*,,HP:0003119,,,,,,,,,,,
1084,,,,,,,,,,,,,,,,,,,Joint inflammation,,HP:0001369,,,https://www.sciencedirect.com/science/article/pii/S0925443916300941?via%3Dihub,,,,,,,,
1085,123,# 227810,Fanconi Bickel syndrome ,,SLC2A2,integral plasma membrane glycoprotein ,,Corn starch,,DB11599,,,,,,Symptomatic (C),C,,rickets,,HP:0002748,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4353876/,,,,,,,,
1086,,,,,,,,Vitamin D,,DB11094,,,,,,Symptomatic (C),C,,failure to thrive,,HP:0001508,,,,,,,,,,,
1087,,,,,,,,phosphorus,,DB14151,,,,,,Symptomatic (C),C,,short stature,,HP:0004322,,,,,,,,,,,
1088,,,,,,,,bicarbonate,,DB01390,,,,,,Symptomatic (C),C,,,,done,,,,,,,,,,,
1089,,,,,,,,Insulin,,DB00030 ,,,,,,Symptomatic (C),C,,Diabetes mellitus,,HP:0000819,,,http://www.ncbi.nlm.nih.gov/pubmed/29116606?dopt=Abstract,https://link.springer.com/article/10.1007%2Fs13730-017-0278-x,,,,,,,
1090,124,151660,Familial partial lipodystrophy type 2 ,,LMNA,lamins ( Lamins A and C),,ISIS 703802 (AKCEA-ANGPTL3-LRx),,NA,,,,,,Symptomatic(C),C,,high fasting triglycerides,,HP:0002155*,,,https://clinicaltrials.gov/ct2/show/NCT03514420?cond=Familial+partial+lipodystrophy+type+2&rank=1,,,,,,,,
1091,,,,,,,,Metreleptin(A-100),,DB09046,,,,,,Symptomatic(C),C,,abnormal free fatty acid levels,,HP:0040300,,,https://clinicaltrials.gov/ct2/show/NCT00025883?cond=Familial+partial+lipodystrophy+type+2&rank=2,,,,,,,,
1092,,,,,,,,,,,,,,,,,,,high facial soft tissue volume,,HP:0000287,,,https://www.ncbi.nlm.nih.gov/pubmed/28993984,,,,,,,,
1093,,,,,,,,,,,,,,,,,,,abnormal fasting glucose,,MP:0013277,,,https://www.ncbi.nlm.nih.gov/pubmed/29044799,,,,,,,,
1094,,,,,,,,,,,,,,,,,,,high  HbA1c levels,,HP:0040217,,,,,,,,,,,
1095,,,,,,,,glucagon-like peptide-1 receptor agonist ( Albiglutide),,DB09043,,,,,,Symptomatic (C),C,,abnormal fasting glucose,,MP:0013277,,,,,,,,,,,
1096,,,,,,,,,,,,,,,,,,,high  HbA1c levels,,HP:0040217,,,,,,,,,,,
1097,,,,,,,,volanesorsen (IONIS-APOCIIIRx),,NA,,,,,,Symptomatic (C),C,,Abnormal fasting triglycerides,,HP:0002155*,,,https://clinicaltrials.gov/ct2/show/NCT02527343?cond=%22familial+partial+lipodystrophy%22&rank=2,,,,,,,,
